transacao_id,cliente_id,agencia_id,produto_id,data_transacao,tipo_transacao,canal,valor,status_transacao
1086461,19821,101,1,2025-11-22,Transferência,Agência,9071.31,Pendente
1086462,19838,102,2,2025-07-03,Débito,Cartão,530.90,Concluída
1086463,19855,103,3,2024-10-07,Pagamento,Aplicativo,10773.47,Concluída
1086464,19872,104,4,2024-08-08,Crédito,Caixa Eletrônico,11785.31,Concluída
1086465,19889,105,5,2022-03-08,Pagamento,Agência,3513.65,Concluída
1086466,19906,106,1,2025-01-12,Crédito,Agência,12769.55,Pendente
1086467,19923,107,2,2026-02-25,Débito,Internet Banking,1022.74,Concluída
1086468,19940,108,3,2026-09-11,Pagamento,Agência,11599.23,Concluída
1086469,19957,109,4,2024-06-30,Pagamento,Agência,2242.26,Estornada
1086470,19974,110,5,2025-06-05,Débito,Aplicativo,611.75,Estornada
1086471,19991,111,1,2022-06-03,Pagamento,Cartão,1204.43,Estornada
1086472,20008,112,2,2025-11-03,Débito,Agência,14465.77,Concluída
1086473,20025,113,3,2022-05-18,Transferência,Agência,800.41,Concluída
1086474,20042,114,4,2022-07-31,Débito,Cartão,2984.18,Concluída
1086475,20059,115,5,2023-11-29,Pagamento,Cartão,3069.51,Estornada
1086476,20076,116,1,2022-02-21,Débito,Cartão,6351.17,Concluída
1086477,20093,117,2,2023-04-17,Transferência,Aplicativo,12620.39,Estornada
1086478,20110,118,3,2022-10-12,Pagamento,Agência,7553.60,Estornada
1086479,20127,119,4,2023-07-11,Pagamento,Agência,12374.21,Concluída
1086480,20144,120,5,2022-02-04,Débito,Internet Banking,4063.13,Pendente
1086481,20161,101,1,2024-04-22,Transferência,Internet Banking,12818.75,Pendente
1086482,20178,102,2,2023-12-03,Crédito,Agência,11300.80,Concluída
1086483,20195,103,3,2024-11-09,Crédito,Cartão,1029.42,Concluída
1086484,20212,104,4,2023-01-19,Crédito,Cartão,8055.52,Estornada
1086485,20229,105,5,2024-09-25,Débito,Internet Banking,4426.38,Concluída
1086486,20246,106,1,2026-02-11,Transferência,Internet Banking,11347.37,Estornada
1086487,20263,107,2,2024-12-23,Crédito,Aplicativo,545.84,Concluída
1086488,20280,108,3,2024-12-21,Débito,Agência,5094.41,Concluída
1086489,20297,109,4,2023-07-16,Crédito,Cartão,13289.81,Concluída
1086490,20314,110,5,2022-10-31,Pagamento,Internet Banking,4993.17,Concluída
1086491,20331,111,1,2026-03-15,Débito,Caixa Eletrônico,2433.05,Estornada
1086492,20348,112,2,2023-08-30,Débito,Caixa Eletrônico,11647.91,Pendente
1086493,20365,113,3,2026-08-20,Crédito,Cartão,1568.96,Concluída
1086494,20382,114,4,2024-09-21,Pagamento,Agência,6696.48,Estornada
1086495,20399,115,5,2022-09-03,Crédito,Agência,9734.79,Concluída
1086496,20416,116,1,2025-10-21,Crédito,Cartão,2660.73,Estornada
1086497,20433,117,2,2025-05-23,Transferência,Agência,8400.41,Estornada
1086498,20450,118,3,2024-10-09,Débito,Caixa Eletrônico,3507.25,Pendente
1086499,20467,119,4,2023-08-07,Pagamento,Cartão,2826.16,Pendente
1086500,20484,120,5,2022-07-13,Transferência,Agência,8978.77,Estornada
1086501,20501,101,1,2023-11-17,Transferência,Cartão,5318.82,Pendente
1086502,20518,102,2,2024-05-20,Transferência,Agência,14132.81,Estornada
1086503,20535,103,3,2026-06-04,Crédito,Internet Banking,6207.48,Pendente
1086504,20552,104,4,2024-04-17,Débito,Internet Banking,10657.02,Concluída
1086505,20569,105,5,2023-09-25,Débito,Internet Banking,7428.07,Concluída
1086506,20586,106,1,2026-07-27,Pagamento,Internet Banking,704.01,Concluída
1086507,20603,107,2,2024-05-14,Crédito,Agência,11923.06,Estornada
1086508,20620,108,3,2026-04-29,Pagamento,Internet Banking,6883.48,Pendente
1086509,20637,109,4,2026-09-19,Pagamento,Aplicativo,10387.27,Concluída
1086510,20654,110,5,2023-06-03,Pagamento,Internet Banking,853.70,Concluída
1086511,20671,111,1,2023-12-24,Débito,Cartão,13817.05,Concluída
1086512,20688,112,2,2024-12-12,Débito,Aplicativo,2215.13,Pendente
1086513,20705,113,3,2026-04-07,Transferência,Agência,1800.73,Estornada
1086514,20722,114,4,2026-05-16,Pagamento,Caixa Eletrônico,11748.01,Concluída
1086515,20739,115,5,2024-10-10,Transferência,Internet Banking,5722.20,Pendente
1086516,20756,116,1,2026-06-12,Débito,Agência,12450.91,Concluída
1086517,20773,117,2,2025-08-19,Pagamento,Agência,14444.52,Estornada
1086518,20790,118,3,2024-02-03,Transferência,Internet Banking,1179.77,Concluída
1086519,20807,119,4,2024-01-18,Pagamento,Aplicativo,10356.21,Concluída
1086520,20824,120,5,2026-05-17,Pagamento,Caixa Eletrônico,2280.38,Concluída
1086521,20841,101,1,2026-06-10,Crédito,Internet Banking,12571.16,Concluída
1086522,20858,102,2,2023-12-08,Crédito,Internet Banking,4722.06,Concluída
1086523,20875,103,3,2026-05-13,Débito,Aplicativo,14513.91,Concluída
1086524,20892,104,4,2023-06-11,Crédito,Caixa Eletrônico,485.48,Pendente
1086525,20909,105,5,2022-09-30,Pagamento,Caixa Eletrônico,6082.70,Pendente
1086526,20926,106,1,2024-04-09,Débito,Internet Banking,1778.78,Concluída
1086527,20943,107,2,2023-06-14,Crédito,Agência,4787.44,Concluída
1086528,20960,108,3,2023-05-06,Débito,Aplicativo,12431.56,Estornada
1086529,20977,109,4,2026-11-21,Crédito,Agência,11371.05,Pendente
1086530,20994,110,5,2026-03-20,Débito,Cartão,1872.71,Concluída
1086531,21011,111,1,2026-05-13,Débito,Caixa Eletrônico,1895.36,Estornada
1086532,21028,112,2,2024-03-28,Débito,Caixa Eletrônico,13112.61,Concluída
1086533,21045,113,3,2024-10-16,Crédito,Cartão,6198.53,Pendente
1086534,21062,114,4,2024-06-16,Pagamento,Cartão,11515.38,Concluída
1086535,21079,115,5,2023-04-11,Débito,Caixa Eletrônico,10445.19,Concluída
1086536,21096,116,1,2026-09-06,Pagamento,Aplicativo,7864.35,Concluída
1086537,21113,117,2,2024-06-06,Transferência,Agência,14744.79,Estornada
1086538,21130,118,3,2023-04-19,Pagamento,Caixa Eletrônico,5601.77,Pendente
1086539,21147,119,4,2022-02-22,Pagamento,Cartão,14632.74,Concluída
1086540,21164,120,5,2022-03-21,Crédito,Internet Banking,1657.62,Concluída
1086541,21181,101,1,2022-09-01,Débito,Aplicativo,12845.71,Concluída
1086542,21198,102,2,2025-01-27,Débito,Cartão,1031.77,Concluída
1086543,21215,103,3,2024-02-23,Débito,Aplicativo,4180.45,Concluída
1086544,21232,104,4,2025-12-27,Débito,Aplicativo,6538.19,Pendente
1086545,21249,105,5,2026-08-28,Transferência,Agência,6977.92,Estornada
1086546,21266,106,1,2024-07-30,Transferência,Caixa Eletrônico,4118.69,Estornada
1086547,21283,107,2,2024-09-24,Pagamento,Caixa Eletrônico,3570.50,Concluída
1086548,21300,108,3,2025-01-14,Transferência,Caixa Eletrônico,10598.03,Pendente
1086549,21317,109,4,2022-07-13,Pagamento,Internet Banking,14501.96,Concluída
1086550,21334,110,5,2024-02-12,Pagamento,Aplicativo,11959.39,Concluída
1086551,21351,111,1,2025-07-03,Crédito,Aplicativo,6402.35,Pendente
1086552,21368,112,2,2025-02-19,Crédito,Internet Banking,556.56,Pendente
1086553,21385,113,3,2025-01-21,Crédito,Aplicativo,6315.32,Concluída
1086554,21402,114,4,2025-05-05,Crédito,Caixa Eletrônico,11768.91,Concluída
1086555,21419,115,5,2026-06-04,Débito,Internet Banking,5357.96,Estornada
1086556,21436,116,1,2025-05-05,Pagamento,Aplicativo,13819.39,Pendente
1086557,21453,117,2,2023-06-22,Débito,Agência,11770.79,Concluída
1086558,21470,118,3,2025-01-26,Pagamento,Cartão,906.44,Pendente
1086559,21487,119,4,2024-01-01,Transferência,Aplicativo,12107.05,Estornada
1086560,21504,120,5,2025-08-15,Transferência,Cartão,4695.75,Concluída
1086561,21521,101,1,2024-09-19,Débito,Agência,4659.00,Concluída
1086562,21538,102,2,2023-07-31,Crédito,Cartão,9083.18,Concluída
1086563,21555,103,3,2022-06-06,Transferência,Cartão,10217.94,Estornada
1086564,21572,104,4,2024-03-24,Crédito,Internet Banking,2974.44,Concluída
1086565,21589,105,5,2026-09-25,Débito,Internet Banking,2532.91,Estornada
1086566,21606,106,1,2025-03-09,Crédito,Cartão,3026.40,Pendente
1086567,21623,107,2,2025-11-27,Pagamento,Agência,12813.80,Estornada
1086568,21640,108,3,2022-09-08,Crédito,Aplicativo,12152.03,Concluída
1086569,21657,109,4,2025-08-01,Transferência,Aplicativo,5670.70,Pendente
1086570,21674,110,5,2022-02-21,Pagamento,Cartão,7472.74,Pendente
1086571,21691,111,1,2026-07-21,Transferência,Aplicativo,10592.66,Concluída
1086572,21708,112,2,2022-07-18,Débito,Internet Banking,13050.77,Estornada
1086573,21725,113,3,2026-07-07,Débito,Cartão,5522.38,Estornada
1086574,21742,114,4,2024-01-08,Pagamento,Internet Banking,372.48,Pendente
1086575,21759,115,5,2023-08-17,Pagamento,Cartão,4443.14,Concluída
1086576,21776,116,1,2024-04-13,Débito,Agência,7457.27,Concluída
1086577,21793,117,2,2025-04-12,Crédito,Caixa Eletrônico,11329.03,Concluída
1086578,21810,118,3,2026-03-25,Crédito,Cartão,13645.50,Concluída
1086579,21827,119,4,2026-01-06,Transferência,Cartão,5741.88,Concluída
1086580,21844,120,5,2025-01-04,Transferência,Aplicativo,10171.94,Pendente
1086581,21861,101,1,2022-04-22,Crédito,Aplicativo,2367.40,Pendente
1086582,21878,102,2,2022-04-30,Transferência,Aplicativo,4868.00,Pendente
1086583,21895,103,3,2026-03-27,Débito,Cartão,11127.32,Pendente
1086584,21912,104,4,2022-11-07,Pagamento,Aplicativo,6572.95,Concluída
1086585,21929,105,5,2023-07-01,Crédito,Internet Banking,1926.42,Estornada
1086586,21946,106,1,2026-03-05,Débito,Cartão,13703.18,Concluída
1086587,21963,107,2,2025-04-09,Débito,Aplicativo,7278.05,Estornada
1086588,21980,108,3,2022-02-22,Débito,Cartão,1511.93,Estornada
1086589,21997,109,4,2022-10-28,Pagamento,Aplicativo,8025.81,Concluída
1086590,22014,110,5,2026-03-31,Débito,Aplicativo,11007.69,Concluída
1086591,22031,111,1,2024-02-15,Transferência,Internet Banking,4992.94,Concluída
1086592,22048,112,2,2024-11-16,Transferência,Internet Banking,4202.73,Pendente
1086593,22065,113,3,2022-12-08,Crédito,Internet Banking,14470.73,Concluída
1086594,22082,114,4,2025-07-09,Crédito,Caixa Eletrônico,6909.26,Pendente
1086595,22099,115,5,2023-11-22,Crédito,Cartão,653.88,Concluída
1086596,22116,116,1,2024-12-21,Crédito,Cartão,7443.16,Pendente
1086597,22133,117,2,2026-06-21,Crédito,Cartão,14700.31,Estornada
1086598,22150,118,3,2026-10-20,Pagamento,Cartão,13224.96,Estornada
1086599,22167,119,4,2022-08-26,Débito,Aplicativo,6820.73,Concluída
1086600,22184,120,5,2023-04-22,Débito,Caixa Eletrônico,8263.30,Pendente
1086601,22201,101,1,2026-10-24,Transferência,Caixa Eletrônico,4596.46,Pendente
1086602,22218,102,2,2024-06-11,Pagamento,Cartão,14153.04,Estornada
1086603,22235,103,3,2023-07-23,Crédito,Internet Banking,12551.89,Estornada
1086604,22252,104,4,2022-08-15,Pagamento,Agência,882.87,Concluída
1086605,22269,105,5,2023-05-28,Crédito,Cartão,4168.26,Concluída
1086606,22286,106,1,2024-09-21,Pagamento,Internet Banking,12950.13,Concluída
1086607,22303,107,2,2024-11-27,Débito,Internet Banking,7702.51,Concluída
1086608,22320,108,3,2022-09-25,Débito,Agência,11563.79,Pendente
1086609,22337,109,4,2022-12-14,Transferência,Agência,1815.79,Concluída
1086610,22354,110,5,2023-06-20,Crédito,Internet Banking,1129.50,Concluída
1086611,22371,111,1,2024-01-25,Transferência,Aplicativo,14266.28,Pendente
1086612,22388,112,2,2022-08-21,Transferência,Aplicativo,8772.93,Pendente
1086613,22405,113,3,2024-02-08,Transferência,Cartão,13531.32,Estornada
1086614,22422,114,4,2025-07-23,Transferência,Aplicativo,364.47,Pendente
1086615,22439,115,5,2023-07-08,Crédito,Agência,11595.38,Pendente
1086616,22456,116,1,2022-06-06,Débito,Internet Banking,5658.56,Concluída
1086617,22473,117,2,2024-05-24,Crédito,Caixa Eletrônico,3294.18,Estornada
1086618,22490,118,3,2022-06-30,Pagamento,Agência,1140.17,Estornada
1086619,22507,119,4,2023-06-06,Crédito,Internet Banking,5961.93,Concluída
1086620,22524,120,5,2024-03-08,Transferência,Aplicativo,818.14,Concluída
1086621,22541,101,1,2024-07-27,Transferência,Agência,14464.65,Concluída
1086622,22558,102,2,2025-02-14,Transferência,Caixa Eletrônico,820.36,Concluída
1086623,22575,103,3,2026-07-02,Pagamento,Caixa Eletrônico,3838.09,Concluída
1086624,22592,104,4,2022-03-04,Pagamento,Internet Banking,6883.43,Concluída
1086625,22609,105,5,2026-08-11,Pagamento,Internet Banking,11015.75,Estornada
1086626,22626,106,1,2025-03-01,Transferência,Aplicativo,2659.91,Pendente
1086627,22643,107,2,2022-01-04,Transferência,Cartão,11900.61,Pendente
1086628,22660,108,3,2024-01-12,Débito,Internet Banking,337.95,Concluída
1086629,22677,109,4,2023-01-12,Pagamento,Agência,10830.85,Concluída
1086630,22694,110,5,2025-04-03,Transferência,Internet Banking,5987.24,Concluída
1086631,22711,111,1,2022-03-25,Débito,Internet Banking,10574.56,Concluída
1086632,22728,112,2,2025-11-14,Crédito,Aplicativo,4605.39,Concluída
1086633,22745,113,3,2026-04-05,Pagamento,Aplicativo,2408.30,Concluída
1086634,22762,114,4,2023-07-03,Pagamento,Aplicativo,6534.66,Estornada
1086635,22779,115,5,2025-10-01,Crédito,Aplicativo,1629.37,Concluída
1086636,22796,116,1,2025-05-01,Crédito,Cartão,12366.55,Pendente
1086637,22813,117,2,2023-03-30,Crédito,Aplicativo,9773.62,Estornada
1086638,22830,118,3,2024-11-14,Crédito,Aplicativo,14648.59,Concluída
1086639,22847,119,4,2023-05-17,Débito,Caixa Eletrônico,9164.62,Pendente
1086640,22864,120,5,2023-01-23,Crédito,Caixa Eletrônico,11625.68,Estornada
1086641,22881,101,1,2026-07-02,Transferência,Internet Banking,14368.00,Estornada
1086642,22898,102,2,2022-11-18,Débito,Cartão,12890.05,Pendente
1086643,22915,103,3,2023-06-13,Débito,Caixa Eletrônico,7041.09,Estornada
1086644,22932,104,4,2024-04-03,Crédito,Agência,8921.51,Estornada
1086645,22949,105,5,2024-05-04,Débito,Internet Banking,1246.00,Pendente
1086646,22966,106,1,2026-05-10,Débito,Internet Banking,3209.78,Concluída
1086647,22983,107,2,2025-01-04,Débito,Caixa Eletrônico,4476.95,Concluída
1086648,23000,108,3,2023-02-14,Transferência,Cartão,6806.35,Concluída
1086649,23017,109,4,2023-11-25,Crédito,Cartão,10793.82,Concluída
1086650,23034,110,5,2022-04-28,Crédito,Cartão,12726.05,Estornada
1086651,23051,111,1,2023-01-25,Transferência,Internet Banking,452.27,Concluída
1086652,23068,112,2,2024-05-26,Transferência,Internet Banking,1430.79,Pendente
1086653,23085,113,3,2022-04-05,Pagamento,Aplicativo,5953.45,Concluída
1086654,23102,114,4,2022-03-26,Débito,Internet Banking,5856.90,Pendente
1086655,23119,115,5,2026-09-19,Débito,Cartão,1154.14,Pendente
1086656,23136,116,1,2022-05-23,Débito,Cartão,9840.26,Pendente
1086657,23153,117,2,2026-11-03,Transferência,Internet Banking,13471.64,Concluída
1086658,23170,118,3,2025-01-30,Pagamento,Agência,14187.47,Concluída
1086659,23187,119,4,2022-03-05,Débito,Caixa Eletrônico,13537.99,Concluída
1086660,23204,120,5,2024-01-14,Crédito,Agência,5383.18,Estornada
1086661,23221,101,1,2022-09-15,Débito,Cartão,11771.47,Estornada
1086662,23238,102,2,2022-03-07,Crédito,Caixa Eletrônico,4466.53,Estornada
1086663,23255,103,3,2023-10-01,Débito,Caixa Eletrônico,6805.04,Concluída
1086664,23272,104,4,2024-01-19,Crédito,Internet Banking,3259.52,Estornada
1086665,23289,105,5,2025-07-30,Pagamento,Aplicativo,1472.98,Concluída
1086666,23306,106,1,2024-07-24,Débito,Internet Banking,13540.47,Concluída
1086667,23323,107,2,2022-05-19,Crédito,Caixa Eletrônico,2289.01,Concluída
1086668,23340,108,3,2026-02-22,Crédito,Agência,2167.20,Pendente
1086669,23357,109,4,2025-09-13,Débito,Internet Banking,8568.02,Pendente
1086670,23374,110,5,2025-05-06,Crédito,Agência,3141.39,Estornada
1086671,23391,111,1,2022-04-19,Transferência,Cartão,6144.22,Concluída
1086672,23408,112,2,2025-10-27,Pagamento,Agência,1582.33,Concluída
1086673,23425,113,3,2023-10-13,Transferência,Caixa Eletrônico,13923.50,Concluída
1086674,23442,114,4,2025-07-10,Transferência,Agência,824.93,Concluída
1086675,23459,115,5,2022-11-14,Transferência,Aplicativo,12806.12,Concluída
1086676,23476,116,1,2026-04-17,Pagamento,Cartão,3063.45,Estornada
1086677,23493,117,2,2026-09-08,Crédito,Internet Banking,1470.53,Estornada
1086678,23510,118,3,2022-12-19,Crédito,Caixa Eletrônico,2467.04,Concluída
1086679,23527,119,4,2023-10-13,Crédito,Caixa Eletrônico,11043.62,Concluída
1086680,23544,120,5,2025-07-01,Pagamento,Internet Banking,12683.27,Concluída
1086681,23561,101,1,2026-09-02,Transferência,Caixa Eletrônico,6291.14,Estornada
1086682,23578,102,2,2025-08-19,Crédito,Internet Banking,182.86,Concluída
1086683,23595,103,3,2022-12-30,Transferência,Caixa Eletrônico,3146.68,Pendente
1086684,23612,104,4,2023-04-19,Transferência,Cartão,5460.38,Estornada
1086685,23629,105,5,2024-03-11,Transferência,Agência,2577.70,Concluída
1086686,23646,106,1,2026-04-22,Transferência,Aplicativo,8444.39,Concluída
1086687,23663,107,2,2023-03-27,Crédito,Caixa Eletrônico,6556.42,Concluída
1086688,23680,108,3,2024-04-05,Débito,Aplicativo,11347.11,Estornada
1086689,23697,109,4,2025-09-22,Pagamento,Aplicativo,14.00,Concluída
1086690,23714,110,5,2022-04-19,Débito,Caixa Eletrônico,9907.61,Estornada
1086691,23731,111,1,2023-11-30,Pagamento,Caixa Eletrônico,10993.27,Pendente
1086692,23748,112,2,2022-09-15,Pagamento,Cartão,6238.48,Estornada
1086693,23765,113,3,2024-01-22,Pagamento,Aplicativo,1115.90,Concluída
1086694,23782,114,4,2024-12-04,Pagamento,Aplicativo,1123.22,Concluída
1086695,23799,115,5,2026-09-20,Transferência,Agência,2843.12,Estornada
1086696,23816,116,1,2022-10-29,Crédito,Agência,14975.89,Pendente
1086697,23833,117,2,2024-12-10,Crédito,Agência,642.81,Concluída
1086698,23850,118,3,2024-10-27,Pagamento,Aplicativo,7159.16,Concluída
1086699,23867,119,4,2024-04-25,Crédito,Caixa Eletrônico,7364.60,Concluída
1086700,23884,120,5,2023-02-10,Débito,Agência,12342.94,Concluída
1086701,23901,101,1,2025-03-22,Transferência,Agência,2010.33,Concluída
1086702,23918,102,2,2025-03-23,Crédito,Cartão,12886.64,Estornada
1086703,23935,103,3,2022-11-03,Pagamento,Aplicativo,13059.72,Concluída
1086704,23952,104,4,2025-05-27,Pagamento,Aplicativo,6534.62,Estornada
1086705,23969,105,5,2023-08-26,Pagamento,Aplicativo,14388.17,Concluída
1086706,23986,106,1,2026-11-23,Débito,Agência,2350.25,Concluída
1086707,24003,107,2,2025-03-10,Pagamento,Agência,6178.61,Concluída
1086708,24020,108,3,2025-04-03,Débito,Internet Banking,3559.74,Pendente
1086709,24037,109,4,2022-02-04,Crédito,Cartão,12910.77,Pendente
1086710,24054,110,5,2024-05-01,Crédito,Internet Banking,1491.45,Concluída
1086711,24071,111,1,2023-04-10,Transferência,Cartão,2193.15,Concluída
1086712,24088,112,2,2026-06-20,Débito,Agência,4635.28,Concluída
1086713,24105,113,3,2025-11-21,Pagamento,Aplicativo,13122.48,Pendente
1086714,24122,114,4,2024-05-08,Transferência,Caixa Eletrônico,8248.48,Estornada
1086715,24139,115,5,2023-08-30,Transferência,Internet Banking,9807.68,Concluída
1086716,24156,116,1,2023-12-15,Transferência,Agência,12440.15,Estornada
1086717,24173,117,2,2023-06-13,Pagamento,Internet Banking,9662.15,Concluída
1086718,24190,118,3,2024-04-14,Pagamento,Agência,12699.48,Concluída
1086719,24207,119,4,2022-05-30,Crédito,Aplicativo,1778.93,Concluída
1086720,24224,120,5,2025-04-28,Pagamento,Aplicativo,10849.34,Concluída
1086721,24241,101,1,2026-05-22,Crédito,Agência,12781.50,Concluída
1086722,24258,102,2,2023-04-14,Transferência,Aplicativo,13764.37,Concluída
1086723,24275,103,3,2025-11-25,Débito,Agência,556.15,Estornada
1086724,24292,104,4,2022-10-29,Débito,Internet Banking,6478.71,Concluída
1086725,24309,105,5,2022-11-29,Pagamento,Aplicativo,179.67,Pendente
1086726,24326,106,1,2026-07-18,Transferência,Caixa Eletrônico,2709.83,Concluída
1086727,24343,107,2,2026-01-12,Débito,Aplicativo,630.89,Concluída
1086728,24360,108,3,2023-07-07,Transferência,Agência,14188.68,Pendente
1086729,24377,109,4,2023-01-15,Transferência,Cartão,10250.64,Concluída
1086730,24394,110,5,2023-06-10,Crédito,Caixa Eletrônico,7410.31,Concluída
1086731,24411,111,1,2024-01-31,Débito,Aplicativo,8049.89,Concluída
1086732,24428,112,2,2026-11-05,Crédito,Caixa Eletrônico,7399.63,Concluída
