pagamento_id,emprestimo_id,cliente_id,data_vencimento,data_pagamento,numero_parcela,valor_parcela,status_pagamento
9050743,505075,17739,2025-03-14,2025-03-12,3,4742.88,Pago
9050744,505075,17739,2025-04-14,2025-04-12,4,4742.88,Pago
9050745,505075,17739,2025-05-14,2025-05-12,5,4742.88,Pago
9050746,505075,17739,2025-06-14,2025-06-12,6,4742.88,Pago
9050747,505075,17739,2025-07-14,2025-07-12,7,4742.88,Pago
9050748,505075,17739,2025-08-14,2025-08-12,8,4742.88,Pago
9050749,505075,17739,2025-09-14,2025-09-12,9,4742.88,Pago
9050750,505075,17739,2025-10-14,2025-10-12,10,4742.88,Pago
9050751,505076,17776,2025-01-15,2025-01-23,1,4028.61,Em atraso
9050752,505076,17776,2025-02-15,2025-02-13,2,4028.61,Pago
9050753,505076,17776,2025-03-15,2025-03-13,3,4028.61,Pago
9050754,505076,17776,2025-04-15,2025-04-13,4,4028.61,Pago
9050755,505076,17776,2025-05-15,2025-05-13,5,4028.61,Pago
9050756,505076,17776,2025-06-15,2025-06-13,6,4028.61,Pago
9050757,505076,17776,2025-07-15,2025-07-13,7,4028.61,Pago
9050758,505076,17776,2025-08-15,2025-08-13,8,4028.61,Pago
9050759,505076,17776,2025-09-15,2025-09-13,9,4028.61,Pago
9050760,505076,17776,2025-10-15,2025-10-13,10,4028.61,Pago
9050761,505077,17813,2025-01-16,2025-01-14,1,1270.72,Pago
9050762,505077,17813,2025-02-16,2025-02-14,2,1270.72,Pago
9050763,505077,17813,2025-03-16,2025-03-14,3,1270.72,Pago
9050764,505077,17813,2025-04-16,2025-04-14,4,1270.72,Pago
9050765,505077,17813,2025-05-16,2025-05-14,5,1270.72,Pago
9050766,505077,17813,2025-06-16,2025-06-14,6,1270.72,Pago
9050767,505077,17813,2025-07-16,2025-07-14,7,1270.72,Pago
9050768,505077,17813,2025-08-16,2025-08-14,8,1270.72,Pago
9050769,505077,17813,2025-09-16,2025-09-14,9,1270.72,Pago
9050770,505077,17813,2025-10-16,2025-10-14,10,1270.72,Pago
9050771,505078,17850,2025-01-17,2025-01-15,1,7521.72,Pago
9050772,505078,17850,2025-02-17,2025-02-15,2,7521.72,Pago
9050773,505078,17850,2025-03-17,2025-03-15,3,7521.72,Pago
9050774,505078,17850,2025-04-17,2025-04-15,4,7521.72,Pago
9050775,505078,17850,2025-05-17,2025-05-15,5,7521.72,Pago
9050776,505078,17850,2025-06-17,2025-06-15,6,7521.72,Pago
9050777,505078,17850,2025-07-17,2025-07-15,7,7521.72,Pago
9050778,505078,17850,2025-08-17,2025-08-15,8,7521.72,Pago
9050779,505078,17850,2025-09-17,2025-09-15,9,7521.72,Pago
9050780,505078,17850,2025-10-17,2025-10-25,10,7521.72,Em atraso
9050781,505079,17887,2025-01-18,2025-01-16,1,1409.27,Pago
9050782,505079,17887,2025-02-18,2025-02-16,2,1409.27,Pago
9050783,505079,17887,2025-03-18,2025-03-16,3,1409.27,Pago
9050784,505079,17887,2025-04-18,2025-04-16,4,1409.27,Pago
9050785,505079,17887,2025-05-18,2025-05-16,5,1409.27,Pago
9050786,505079,17887,2025-06-18,2025-06-16,6,1409.27,Pago
9050787,505079,17887,2025-07-18,2025-07-16,7,1409.27,Pago
9050788,505079,17887,2025-08-18,2025-08-16,8,1409.27,Pago
9050789,505079,17887,2025-09-18,2025-09-16,9,1409.27,Pago
9050790,505079,17887,2025-10-18,2025-10-16,10,1409.27,Pago
9050791,505080,17924,2025-01-19,2025-01-17,1,1458.75,Pago
9050792,505080,17924,2025-02-19,2025-02-17,2,1458.75,Pago
9050793,505080,17924,2025-03-19,2025-03-17,3,1458.75,Pago
9050794,505080,17924,2025-04-19,2025-04-17,4,1458.75,Pago
9050795,505080,17924,2025-05-19,2025-05-17,5,1458.75,Pago
9050796,505080,17924,2025-06-19,2025-06-17,6,1458.75,Pago
9050797,505080,17924,2025-07-19,2025-07-17,7,1458.75,Pago
9050798,505080,17924,2025-08-19,2025-08-17,8,1458.75,Pago
9050799,505080,17924,2025-09-19,2025-09-17,9,1458.75,Pago
9050800,505080,17924,2025-10-19,2025-10-17,10,1458.75,Pago
9050801,505081,17961,2025-01-20,2025-01-18,1,1891.47,Pago
9050802,505081,17961,2025-02-20,2025-02-18,2,1891.47,Pago
9050803,505081,17961,2025-03-20,2025-03-18,3,1891.47,Pago
9050804,505081,17961,2025-04-20,2025-04-18,4,1891.47,Pago
9050805,505081,17961,2025-05-20,2025-05-18,5,1891.47,Pago
9050806,505081,17961,2025-06-20,2025-06-18,6,1891.47,Pago
9050807,505081,17961,2025-07-20,2025-07-18,7,1891.47,Pago
9050808,505081,17961,2025-08-20,2025-08-18,8,1891.47,Pago
9050809,505081,17961,2025-09-20,2025-09-28,9,1891.47,Em atraso
9050810,505081,17961,2025-10-20,2025-10-18,10,1891.47,Pago
9050811,505082,17998,2025-01-21,2025-01-19,1,13282.85,Pago
9050812,505082,17998,2025-02-21,2025-02-19,2,13282.85,Pago
9050813,505082,17998,2025-03-21,2025-03-19,3,13282.85,Pago
9050814,505082,17998,2025-04-21,2025-04-19,4,13282.85,Pago
9050815,505082,17998,2025-05-21,2025-05-19,5,13282.85,Pago
9050816,505082,17998,2025-06-21,2025-06-19,6,13282.85,Pago
9050817,505082,17998,2025-07-21,2025-07-19,7,13282.85,Pago
9050818,505082,17998,2025-08-21,2025-08-19,8,13282.85,Pago
9050819,505082,17998,2025-09-21,2025-09-19,9,13282.85,Pago
9050820,505082,17998,2025-10-21,2025-10-19,10,13282.85,Pago
9050821,505083,18035,2025-01-22,2025-01-20,1,4110.82,Pago
9050822,505083,18035,2025-02-22,2025-02-20,2,4110.82,Pago
9050823,505083,18035,2025-03-22,2025-03-20,3,4110.82,Pago
9050824,505083,18035,2025-04-22,2025-04-20,4,4110.82,Pago
9050825,505083,18035,2025-05-22,2025-05-20,5,4110.82,Pago
9050826,505083,18035,2025-06-22,2025-06-20,6,4110.82,Pago
9050827,505083,18035,2025-07-22,2025-07-20,7,4110.82,Pago
9050828,505083,18035,2025-08-22,2025-08-20,8,4110.82,Pago
9050829,505083,18035,2025-09-22,,9,4110.82,Pendente
9050830,505083,18035,2025-10-22,2025-10-20,10,4110.82,Pago
9050831,505084,18072,2025-01-23,2025-01-21,1,1884.37,Pago
9050832,505084,18072,2025-02-23,2025-02-21,2,1884.37,Pago
9050833,505084,18072,2025-03-23,2025-03-21,3,1884.37,Pago
9050834,505084,18072,2025-04-23,2025-04-21,4,1884.37,Pago
9050835,505084,18072,2025-05-23,2025-05-21,5,1884.37,Pago
9050836,505084,18072,2025-06-23,2025-06-21,6,1884.37,Pago
9050837,505084,18072,2025-07-23,2025-07-21,7,1884.37,Pago
9050838,505084,18072,2025-08-23,2025-08-31,8,1884.37,Em atraso
9050839,505084,18072,2025-09-23,2025-09-21,9,1884.37,Pago
9050840,505084,18072,2025-10-23,2025-10-21,10,1884.37,Pago
9050841,505085,18109,2025-01-24,2025-01-22,1,8720.31,Pago
9050842,505085,18109,2025-02-24,2025-02-22,2,8720.31,Pago
9050843,505085,18109,2025-03-24,2025-03-22,3,8720.31,Pago
9050844,505085,18109,2025-04-24,2025-04-22,4,8720.31,Pago
9050845,505085,18109,2025-05-24,2025-05-22,5,8720.31,Pago
9050846,505085,18109,2025-06-24,2025-06-22,6,8720.31,Pago
9050847,505085,18109,2025-07-24,2025-07-22,7,8720.31,Pago
9050848,505085,18109,2025-08-24,2025-08-22,8,8720.31,Pago
9050849,505085,18109,2025-09-24,2025-09-22,9,8720.31,Pago
9050850,505085,18109,2025-10-24,2025-10-22,10,8720.31,Pago
9050851,505086,18146,2025-01-10,2025-01-08,1,1035.14,Pago
9050852,505086,18146,2025-02-10,2025-02-08,2,1035.14,Pago
9050853,505086,18146,2025-03-10,2025-03-08,3,1035.14,Pago
9050854,505086,18146,2025-04-10,2025-04-08,4,1035.14,Pago
9050855,505086,18146,2025-05-10,2025-05-08,5,1035.14,Pago
9050856,505086,18146,2025-06-10,2025-06-08,6,1035.14,Pago
9050857,505086,18146,2025-07-10,2025-07-08,7,1035.14,Pago
9050858,505086,18146,2025-08-10,2025-08-08,8,1035.14,Pago
9050859,505086,18146,2025-09-10,2025-09-08,9,1035.14,Pago
9050860,505086,18146,2025-10-10,2025-10-08,10,1035.14,Pago
9050861,505087,18183,2025-01-11,2025-01-09,1,1031.01,Pago
9050862,505087,18183,2025-02-11,2025-02-09,2,1031.01,Pago
9050863,505087,18183,2025-03-11,2025-03-09,3,1031.01,Pago
9050864,505087,18183,2025-04-11,2025-04-09,4,1031.01,Pago
9050865,505087,18183,2025-05-11,2025-05-09,5,1031.01,Pago
9050866,505087,18183,2025-06-11,2025-06-09,6,1031.01,Pago
9050867,505087,18183,2025-07-11,2025-07-19,7,1031.01,Em atraso
9050868,505087,18183,2025-08-11,2025-08-09,8,1031.01,Pago
9050869,505087,18183,2025-09-11,2025-09-09,9,1031.01,Pago
9050870,505087,18183,2025-10-11,2025-10-09,10,1031.01,Pago
9050871,505088,18220,2025-01-12,2025-01-10,1,5405.26,Pago
9050872,505088,18220,2025-02-12,2025-02-10,2,5405.26,Pago
9050873,505088,18220,2025-03-12,2025-03-10,3,5405.26,Pago
9050874,505088,18220,2025-04-12,2025-04-10,4,5405.26,Pago
9050875,505088,18220,2025-05-12,2025-05-10,5,5405.26,Pago
9050876,505088,18220,2025-06-12,2025-06-10,6,5405.26,Pago
9050877,505088,18220,2025-07-12,2025-07-10,7,5405.26,Pago
9050878,505088,18220,2025-08-12,2025-08-10,8,5405.26,Pago
9050879,505088,18220,2025-09-12,2025-09-10,9,5405.26,Pago
9050880,505088,18220,2025-10-12,2025-10-10,10,5405.26,Pago
9050881,505089,18257,2025-01-13,2025-01-11,1,667.54,Pago
9050882,505089,18257,2025-02-13,2025-02-11,2,667.54,Pago
9050883,505089,18257,2025-03-13,2025-03-11,3,667.54,Pago
9050884,505089,18257,2025-04-13,2025-04-11,4,667.54,Pago
9050885,505089,18257,2025-05-13,2025-05-11,5,667.54,Pago
9050886,505089,18257,2025-06-13,2025-06-11,6,667.54,Pago
9050887,505089,18257,2025-07-13,2025-07-11,7,667.54,Pago
9050888,505089,18257,2025-08-13,2025-08-11,8,667.54,Pago
9050889,505089,18257,2025-09-13,2025-09-11,9,667.54,Pago
9050890,505089,18257,2025-10-13,2025-10-11,10,667.54,Pago
9050891,505090,18294,2025-01-14,2025-01-12,1,2013.63,Pago
9050892,505090,18294,2025-02-14,2025-02-12,2,2013.63,Pago
9050893,505090,18294,2025-03-14,2025-03-12,3,2013.63,Pago
9050894,505090,18294,2025-04-14,2025-04-12,4,2013.63,Pago
9050895,505090,18294,2025-05-14,2025-05-12,5,2013.63,Pago
9050896,505090,18294,2025-06-14,2025-06-22,6,2013.63,Em atraso
9050897,505090,18294,2025-07-14,2025-07-12,7,2013.63,Pago
9050898,505090,18294,2025-08-14,2025-08-12,8,2013.63,Pago
9050899,505090,18294,2025-09-14,2025-09-12,9,2013.63,Pago
9050900,505090,18294,2025-10-14,2025-10-12,10,2013.63,Pago
9050901,505091,18331,2025-01-15,2025-01-13,1,1836.32,Pago
9050902,505091,18331,2025-02-15,2025-02-13,2,1836.32,Pago
9050903,505091,18331,2025-03-15,2025-03-13,3,1836.32,Pago
9050904,505091,18331,2025-04-15,2025-04-13,4,1836.32,Pago
9050905,505091,18331,2025-05-15,2025-05-13,5,1836.32,Pago
9050906,505091,18331,2025-06-15,2025-06-13,6,1836.32,Pago
9050907,505091,18331,2025-07-15,2025-07-13,7,1836.32,Pago
9050908,505091,18331,2025-08-15,2025-08-13,8,1836.32,Pago
9050909,505091,18331,2025-09-15,2025-09-13,9,1836.32,Pago
9050910,505091,18331,2025-10-15,2025-10-13,10,1836.32,Pago
9050911,505092,18368,2025-01-16,2025-01-14,1,2942.70,Pago
9050912,505092,18368,2025-02-16,2025-02-14,2,2942.70,Pago
9050913,505092,18368,2025-03-16,2025-03-14,3,2942.70,Pago
9050914,505092,18368,2025-04-16,2025-04-14,4,2942.70,Pago
9050915,505092,18368,2025-05-16,2025-05-14,5,2942.70,Pago
9050916,505092,18368,2025-06-16,2025-06-14,6,2942.70,Pago
9050917,505092,18368,2025-07-16,2025-07-14,7,2942.70,Pago
9050918,505092,18368,2025-08-16,2025-08-14,8,2942.70,Pago
9050919,505092,18368,2025-09-16,2025-09-14,9,2942.70,Pago
9050920,505092,18368,2025-10-16,2025-10-14,10,2942.70,Pago
9050921,505093,18405,2025-01-17,2025-01-15,1,9900.78,Pago
9050922,505093,18405,2025-02-17,2025-02-15,2,9900.78,Pago
9050923,505093,18405,2025-03-17,2025-03-15,3,9900.78,Pago
9050924,505093,18405,2025-04-17,2025-04-15,4,9900.78,Pago
9050925,505093,18405,2025-05-17,2025-05-25,5,9900.78,Em atraso
9050926,505093,18405,2025-06-17,,6,9900.78,Pendente
9050927,505093,18405,2025-07-17,2025-07-15,7,9900.78,Pago
9050928,505093,18405,2025-08-17,2025-08-15,8,9900.78,Pago
9050929,505093,18405,2025-09-17,2025-09-15,9,9900.78,Pago
9050930,505093,18405,2025-10-17,2025-10-15,10,9900.78,Pago
9050931,505094,18442,2025-01-18,2025-01-16,1,207.02,Pago
9050932,505094,18442,2025-02-18,2025-02-16,2,207.02,Pago
9050933,505094,18442,2025-03-18,2025-03-16,3,207.02,Pago
9050934,505094,18442,2025-04-18,2025-04-16,4,207.02,Pago
9050935,505094,18442,2025-05-18,2025-05-16,5,207.02,Pago
9050936,505094,18442,2025-06-18,2025-06-16,6,207.02,Pago
9050937,505094,18442,2025-07-18,2025-07-16,7,207.02,Pago
9050938,505094,18442,2025-08-18,2025-08-16,8,207.02,Pago
9050939,505094,18442,2025-09-18,2025-09-16,9,207.02,Pago
9050940,505094,18442,2025-10-18,2025-10-16,10,207.02,Pago
9050941,505095,18479,2025-01-19,2025-01-17,1,2851.27,Pago
9050942,505095,18479,2025-02-19,2025-02-17,2,2851.27,Pago
9050943,505095,18479,2025-03-19,2025-03-17,3,2851.27,Pago
9050944,505095,18479,2025-04-19,2025-04-17,4,2851.27,Pago
9050945,505095,18479,2025-05-19,2025-05-17,5,2851.27,Pago
9050946,505095,18479,2025-06-19,2025-06-17,6,2851.27,Pago
9050947,505095,18479,2025-07-19,2025-07-17,7,2851.27,Pago
9050948,505095,18479,2025-08-19,2025-08-17,8,2851.27,Pago
9050949,505095,18479,2025-09-19,2025-09-17,9,2851.27,Pago
9050950,505095,18479,2025-10-19,2025-10-17,10,2851.27,Pago
9050951,505096,18516,2025-01-20,2025-01-18,1,14674.35,Pago
9050952,505096,18516,2025-02-20,2025-02-18,2,14674.35,Pago
9050953,505096,18516,2025-03-20,2025-03-18,3,14674.35,Pago
9050954,505096,18516,2025-04-20,2025-04-28,4,14674.35,Em atraso
9050955,505096,18516,2025-05-20,2025-05-18,5,14674.35,Pago
9050956,505096,18516,2025-06-20,2025-06-18,6,14674.35,Pago
9050957,505096,18516,2025-07-20,2025-07-18,7,14674.35,Pago
9050958,505096,18516,2025-08-20,2025-08-18,8,14674.35,Pago
9050959,505096,18516,2025-09-20,2025-09-18,9,14674.35,Pago
9050960,505096,18516,2025-10-20,2025-10-18,10,14674.35,Pago
9050961,505097,18553,2025-01-21,2025-01-19,1,1436.30,Pago
9050962,505097,18553,2025-02-21,2025-02-19,2,1436.30,Pago
9050963,505097,18553,2025-03-21,2025-03-19,3,1436.30,Pago
9050964,505097,18553,2025-04-21,2025-04-19,4,1436.30,Pago
9050965,505097,18553,2025-05-21,2025-05-19,5,1436.30,Pago
9050966,505097,18553,2025-06-21,2025-06-19,6,1436.30,Pago
9050967,505097,18553,2025-07-21,2025-07-19,7,1436.30,Pago
9050968,505097,18553,2025-08-21,2025-08-19,8,1436.30,Pago
9050969,505097,18553,2025-09-21,2025-09-19,9,1436.30,Pago
9050970,505097,18553,2025-10-21,2025-10-19,10,1436.30,Pago
9050971,505098,18590,2025-01-22,2025-01-20,1,1227.30,Pago
9050972,505098,18590,2025-02-22,2025-02-20,2,1227.30,Pago
9050973,505098,18590,2025-03-22,2025-03-20,3,1227.30,Pago
9050974,505098,18590,2025-04-22,2025-04-20,4,1227.30,Pago
9050975,505098,18590,2025-05-22,2025-05-20,5,1227.30,Pago
9050976,505098,18590,2025-06-22,2025-06-20,6,1227.30,Pago
9050977,505098,18590,2025-07-22,2025-07-20,7,1227.30,Pago
9050978,505098,18590,2025-08-22,2025-08-20,8,1227.30,Pago
9050979,505098,18590,2025-09-22,2025-09-20,9,1227.30,Pago
9050980,505098,18590,2025-10-22,2025-10-20,10,1227.30,Pago
9050981,505099,18627,2025-01-23,2025-01-21,1,2876.35,Pago
9050982,505099,18627,2025-02-23,2025-02-21,2,2876.35,Pago
9050983,505099,18627,2025-03-23,2025-03-31,3,2876.35,Em atraso
9050984,505099,18627,2025-04-23,2025-04-21,4,2876.35,Pago
9050985,505099,18627,2025-05-23,2025-05-21,5,2876.35,Pago
9050986,505099,18627,2025-06-23,2025-06-21,6,2876.35,Pago
9050987,505099,18627,2025-07-23,2025-07-21,7,2876.35,Pago
9050988,505099,18627,2025-08-23,2025-08-21,8,2876.35,Pago
9050989,505099,18627,2025-09-23,2025-09-21,9,2876.35,Pago
9050990,505099,18627,2025-10-23,2025-10-21,10,2876.35,Pago
9050991,505100,18664,2025-01-24,2025-01-22,1,2627.91,Pago
9050992,505100,18664,2025-02-24,2025-02-22,2,2627.91,Pago
9050993,505100,18664,2025-03-24,2025-03-22,3,2627.91,Pago
9050994,505100,18664,2025-04-24,2025-04-22,4,2627.91,Pago
9050995,505100,18664,2025-05-24,2025-05-22,5,2627.91,Pago
9050996,505100,18664,2025-06-24,2025-06-22,6,2627.91,Pago
9050997,505100,18664,2025-07-24,2025-07-22,7,2627.91,Pago
9050998,505100,18664,2025-08-24,2025-08-22,8,2627.91,Pago
9050999,505100,18664,2025-09-24,2025-09-22,9,2627.91,Pago
9051000,505100,18664,2025-10-24,2025-10-22,10,2627.91,Pago
9051001,505101,18701,2025-01-10,2025-01-08,1,1912.13,Pago
9051002,505101,18701,2025-02-10,2025-02-08,2,1912.13,Pago
9051003,505101,18701,2025-03-10,2025-03-08,3,1912.13,Pago
9051004,505101,18701,2025-04-10,2025-04-08,4,1912.13,Pago
9051005,505101,18701,2025-05-10,2025-05-08,5,1912.13,Pago
9051006,505101,18701,2025-06-10,2025-06-08,6,1912.13,Pago
9051007,505101,18701,2025-07-10,2025-07-08,7,1912.13,Pago
9051008,505101,18701,2025-08-10,2025-08-08,8,1912.13,Pago
9051009,505101,18701,2025-09-10,2025-09-08,9,1912.13,Pago
9051010,505101,18701,2025-10-10,2025-10-08,10,1912.13,Pago
9051011,505102,18738,2025-01-11,2025-01-09,1,2710.46,Pago
9051012,505102,18738,2025-02-11,2025-02-19,2,2710.46,Em atraso
9051013,505102,18738,2025-03-11,2025-03-09,3,2710.46,Pago
9051014,505102,18738,2025-04-11,2025-04-09,4,2710.46,Pago
9051015,505102,18738,2025-05-11,2025-05-09,5,2710.46,Pago
9051016,505102,18738,2025-06-11,2025-06-09,6,2710.46,Pago
9051017,505102,18738,2025-07-11,2025-07-09,7,2710.46,Pago
9051018,505102,18738,2025-08-11,2025-08-09,8,2710.46,Pago
9051019,505102,18738,2025-09-11,2025-09-09,9,2710.46,Pago
9051020,505102,18738,2025-10-11,2025-10-09,10,2710.46,Pago
9051021,505103,18775,2025-01-12,2025-01-10,1,6948.24,Pago
9051022,505103,18775,2025-02-12,2025-02-10,2,6948.24,Pago
9051023,505103,18775,2025-03-12,,3,6948.24,Pendente
9051024,505103,18775,2025-04-12,2025-04-10,4,6948.24,Pago
9051025,505103,18775,2025-05-12,2025-05-10,5,6948.24,Pago
9051026,505103,18775,2025-06-12,2025-06-10,6,6948.24,Pago
9051027,505103,18775,2025-07-12,2025-07-10,7,6948.24,Pago
9051028,505103,18775,2025-08-12,2025-08-10,8,6948.24,Pago
9051029,505103,18775,2025-09-12,2025-09-10,9,6948.24,Pago
9051030,505103,18775,2025-10-12,2025-10-10,10,6948.24,Pago
9051031,505104,18812,2025-01-13,2025-01-11,1,9171.19,Pago
9051032,505104,18812,2025-02-13,2025-02-11,2,9171.19,Pago
9051033,505104,18812,2025-03-13,2025-03-11,3,9171.19,Pago
9051034,505104,18812,2025-04-13,2025-04-11,4,9171.19,Pago
9051035,505104,18812,2025-05-13,2025-05-11,5,9171.19,Pago
9051036,505104,18812,2025-06-13,2025-06-11,6,9171.19,Pago
9051037,505104,18812,2025-07-13,2025-07-11,7,9171.19,Pago
9051038,505104,18812,2025-08-13,2025-08-11,8,9171.19,Pago
9051039,505104,18812,2025-09-13,2025-09-11,9,9171.19,Pago
9051040,505104,18812,2025-10-13,2025-10-11,10,9171.19,Pago
9051041,505105,18849,2025-01-14,2025-01-22,1,8761.25,Em atraso
9051042,505105,18849,2025-02-14,2025-02-12,2,8761.25,Pago
9051043,505105,18849,2025-03-14,2025-03-12,3,8761.25,Pago
9051044,505105,18849,2025-04-14,2025-04-12,4,8761.25,Pago
9051045,505105,18849,2025-05-14,2025-05-12,5,8761.25,Pago
9051046,505105,18849,2025-06-14,2025-06-12,6,8761.25,Pago
9051047,505105,18849,2025-07-14,2025-07-12,7,8761.25,Pago
9051048,505105,18849,2025-08-14,2025-08-12,8,8761.25,Pago
9051049,505105,18849,2025-09-14,2025-09-12,9,8761.25,Pago
9051050,505105,18849,2025-10-14,2025-10-12,10,8761.25,Pago
9051051,505106,18886,2025-01-15,2025-01-13,1,2147.17,Pago
9051052,505106,18886,2025-02-15,2025-02-13,2,2147.17,Pago
9051053,505106,18886,2025-03-15,2025-03-13,3,2147.17,Pago
9051054,505106,18886,2025-04-15,2025-04-13,4,2147.17,Pago
9051055,505106,18886,2025-05-15,2025-05-13,5,2147.17,Pago
9051056,505106,18886,2025-06-15,2025-06-13,6,2147.17,Pago
9051057,505106,18886,2025-07-15,2025-07-13,7,2147.17,Pago
9051058,505106,18886,2025-08-15,2025-08-13,8,2147.17,Pago
9051059,505106,18886,2025-09-15,2025-09-13,9,2147.17,Pago
9051060,505106,18886,2025-10-15,2025-10-13,10,2147.17,Pago
9051061,505107,18923,2025-01-16,2025-01-14,1,2472.63,Pago
9051062,505107,18923,2025-02-16,2025-02-14,2,2472.63,Pago
9051063,505107,18923,2025-03-16,2025-03-14,3,2472.63,Pago
9051064,505107,18923,2025-04-16,2025-04-14,4,2472.63,Pago
9051065,505107,18923,2025-05-16,2025-05-14,5,2472.63,Pago
9051066,505107,18923,2025-06-16,2025-06-14,6,2472.63,Pago
9051067,505107,18923,2025-07-16,2025-07-14,7,2472.63,Pago
9051068,505107,18923,2025-08-16,2025-08-14,8,2472.63,Pago
9051069,505107,18923,2025-09-16,2025-09-14,9,2472.63,Pago
9051070,505107,18923,2025-10-16,2025-10-24,10,2472.63,Em atraso
9051071,505108,18960,2025-01-17,2025-01-15,1,1959.86,Pago
9051072,505108,18960,2025-02-17,2025-02-15,2,1959.86,Pago
9051073,505108,18960,2025-03-17,2025-03-15,3,1959.86,Pago
9051074,505108,18960,2025-04-17,2025-04-15,4,1959.86,Pago
9051075,505108,18960,2025-05-17,2025-05-15,5,1959.86,Pago
9051076,505108,18960,2025-06-17,2025-06-15,6,1959.86,Pago
9051077,505108,18960,2025-07-17,2025-07-15,7,1959.86,Pago
9051078,505108,18960,2025-08-17,2025-08-15,8,1959.86,Pago
9051079,505108,18960,2025-09-17,2025-09-15,9,1959.86,Pago
9051080,505108,18960,2025-10-17,2025-10-15,10,1959.86,Pago
9051081,505109,18997,2025-01-18,2025-01-16,1,6346.99,Pago
9051082,505109,18997,2025-02-18,2025-02-16,2,6346.99,Pago
9051083,505109,18997,2025-03-18,2025-03-16,3,6346.99,Pago
9051084,505109,18997,2025-04-18,2025-04-16,4,6346.99,Pago
9051085,505109,18997,2025-05-18,2025-05-16,5,6346.99,Pago
9051086,505109,18997,2025-06-18,2025-06-16,6,6346.99,Pago
9051087,505109,18997,2025-07-18,2025-07-16,7,6346.99,Pago
9051088,505109,18997,2025-08-18,2025-08-16,8,6346.99,Pago
9051089,505109,18997,2025-09-18,2025-09-16,9,6346.99,Pago
9051090,505109,18997,2025-10-18,2025-10-16,10,6346.99,Pago
9051091,505110,19034,2025-01-19,2025-01-17,1,1571.34,Pago
9051092,505110,19034,2025-02-19,2025-02-17,2,1571.34,Pago
9051093,505110,19034,2025-03-19,2025-03-17,3,1571.34,Pago
9051094,505110,19034,2025-04-19,2025-04-17,4,1571.34,Pago
9051095,505110,19034,2025-05-19,2025-05-17,5,1571.34,Pago
9051096,505110,19034,2025-06-19,2025-06-17,6,1571.34,Pago
9051097,505110,19034,2025-07-19,2025-07-17,7,1571.34,Pago
9051098,505110,19034,2025-08-19,2025-08-17,8,1571.34,Pago
9051099,505110,19034,2025-09-19,2025-09-27,9,1571.34,Em atraso
9051100,505110,19034,2025-10-19,2025-10-17,10,1571.34,Pago
9051101,505111,19071,2025-01-20,2025-01-18,1,309.04,Pago
9051102,505111,19071,2025-02-20,2025-02-18,2,309.04,Pago
9051103,505111,19071,2025-03-20,2025-03-18,3,309.04,Pago
9051104,505111,19071,2025-04-20,2025-04-18,4,309.04,Pago
9051105,505111,19071,2025-05-20,2025-05-18,5,309.04,Pago
9051106,505111,19071,2025-06-20,2025-06-18,6,309.04,Pago
9051107,505111,19071,2025-07-20,2025-07-18,7,309.04,Pago
9051108,505111,19071,2025-08-20,2025-08-18,8,309.04,Pago
9051109,505111,19071,2025-09-20,2025-09-18,9,309.04,Pago
9051110,505111,19071,2025-10-20,2025-10-18,10,309.04,Pago
9051111,505112,19108,2025-01-21,2025-01-19,1,7049.38,Pago
9051112,505112,19108,2025-02-21,2025-02-19,2,7049.38,Pago
9051113,505112,19108,2025-03-21,2025-03-19,3,7049.38,Pago
9051114,505112,19108,2025-04-21,2025-04-19,4,7049.38,Pago
9051115,505112,19108,2025-05-21,2025-05-19,5,7049.38,Pago
9051116,505112,19108,2025-06-21,2025-06-19,6,7049.38,Pago
