emprestimo_id,cliente_id,agencia_id,produto_id,data_contratacao,valor_contratado,quantidade_parcelas,taxa_mensal,status_emprestimo
505032,16148,112,3,2026-12-17,110786.29,24,0.0142,Em atraso
505033,16185,113,3,2021-11-29,106505.79,36,0.0184,Ativo
505034,16222,114,4,2020-11-05,68959.96,18,0.0439,Quitado
505035,16259,115,3,2024-06-21,61602.33,36,0.0251,Ativo
505036,16296,116,4,2024-06-09,108895.31,12,0.0109,Quitado
505037,16333,117,3,2022-09-28,20529.11,48,0.0363,Quitado
505038,16370,118,4,2022-07-25,31900.87,18,0.0259,Quitado
505039,16407,119,4,2020-08-04,22093.75,18,0.0430,Quitado
505040,16444,120,4,2023-06-04,107294.32,12,0.0431,Quitado
505041,16481,101,3,2026-11-02,12260.87,48,0.0229,Quitado
505042,16518,102,3,2023-07-06,73794.65,6,0.0299,Ativo
505043,16555,103,3,2026-06-05,98356.22,24,0.0187,Quitado
505044,16592,104,4,2022-02-09,95698.44,36,0.0183,Em atraso
505045,16629,105,3,2025-08-27,23844.13,60,0.0091,Ativo
505046,16666,106,3,2026-03-30,27606.03,48,0.0430,Quitado
505047,16703,107,4,2025-09-05,63318.77,24,0.0322,Em atraso
505048,16740,108,4,2023-08-27,35213.08,18,0.0123,Em atraso
505049,16777,109,3,2025-03-15,93099.89,6,0.0217,Ativo
505050,16814,110,3,2022-01-27,56433.19,48,0.0238,Quitado
505051,16851,111,4,2022-02-06,48573.72,36,0.0437,Quitado
505052,16888,112,4,2023-12-23,19867.19,6,0.0356,Ativo
505053,16925,113,3,2020-05-22,11169.62,48,0.0253,Quitado
505054,16962,114,4,2024-07-17,30384.77,48,0.0154,Ativo
505055,16999,115,3,2022-10-15,101613.00,12,0.0331,Ativo
505056,17036,116,4,2024-06-20,118333.96,12,0.0212,Em atraso
505057,17073,117,3,2025-10-14,28845.38,18,0.0323,Ativo
505058,17110,118,4,2022-11-29,11644.28,12,0.0248,Ativo
505059,17147,119,4,2021-12-10,77751.94,6,0.0289,Em atraso
505060,17184,120,3,2020-09-07,14838.97,12,0.0323,Ativo
505061,17221,101,4,2022-11-09,112587.38,24,0.0326,Em atraso
505062,17258,102,4,2023-07-06,62722.08,18,0.0174,Ativo
505063,17295,103,4,2020-01-16,104740.63,12,0.0249,Quitado
505064,17332,104,4,2022-11-30,115255.97,24,0.0269,Quitado
505065,17369,105,4,2026-08-06,11229.05,12,0.0198,Ativo
505066,17406,106,4,2025-01-29,91894.84,18,0.0284,Ativo
505067,17443,107,4,2022-06-17,73062.75,24,0.0301,Ativo
505068,17480,108,3,2024-10-02,72390.02,36,0.0177,Em atraso
505069,17517,109,4,2026-08-14,14369.65,24,0.0128,Quitado
505070,17554,110,3,2026-01-11,92832.46,24,0.0398,Ativo
505071,17591,111,4,2024-07-13,55921.89,60,0.0427,Ativo
505072,17628,112,4,2024-07-27,85448.24,48,0.0335,Quitado
505073,17665,113,3,2026-09-09,22454.29,18,0.0346,Ativo
505074,17702,114,3,2021-08-17,64412.56,6,0.0425,Ativo
505075,17739,115,4,2025-01-14,111915.36,24,0.0171,Ativo
505076,17776,116,4,2022-11-28,94697.98,24,0.0210,Ativo
505077,17813,117,4,2021-09-07,22541.58,18,0.0147,Quitado
505078,17850,118,4,2026-02-19,86722.40,12,0.0408,Em atraso
505079,17887,119,3,2026-02-20,65395.55,48,0.0344,Quitado
505080,17924,120,3,2023-11-13,84312.53,60,0.0381,Ativo
505081,17961,101,4,2023-12-27,65758.65,36,0.0355,Ativo
505082,17998,102,4,2021-11-24,77248.35,6,0.0317,Ativo
505083,18035,103,3,2026-09-29,97518.76,24,0.0117,Ativo
505084,18072,104,4,2026-05-14,65404.33,36,0.0372,Quitado
505085,18109,105,3,2020-04-30,103443.77,12,0.0116,Ativo
505086,18146,106,4,2024-04-28,60252.86,60,0.0308,Em atraso
505087,18183,107,3,2023-04-30,5981.47,6,0.0342,Ativo
505088,18220,108,4,2026-05-25,96245.69,18,0.0109,Em atraso
505089,18257,109,3,2020-01-26,38976.38,60,0.0276,Ativo
505090,18294,110,3,2024-11-10,116338.88,60,0.0385,Ativo
505091,18331,111,3,2025-02-23,108444.25,60,0.0160,Quitado
505092,18368,112,4,2023-03-05,101676.95,36,0.0419,Em atraso
505093,18405,113,4,2026-11-24,114294.74,12,0.0395,Ativo
505094,18442,114,4,2021-11-10,12201.83,60,0.0180,Ativo
505095,18479,115,3,2020-12-19,100643.03,36,0.0199,Ativo
505096,18516,116,3,2022-03-28,86702.22,6,0.0155,Em atraso
505097,18553,117,3,2025-01-02,84100.91,60,0.0247,Em atraso
505098,18590,118,3,2020-05-29,57569.05,48,0.0233,Ativo
505099,18627,119,4,2023-02-18,34187.95,12,0.0096,Em atraso
505100,18664,120,3,2021-07-03,30272.56,12,0.0417,Quitado
505101,18701,101,3,2021-08-22,33753.44,18,0.0197,Em atraso
505102,18738,102,4,2022-02-02,95326.75,36,0.0236,Quitado
505103,18775,103,4,2021-02-25,82049.68,12,0.0162,Ativo
505104,18812,104,4,2022-03-29,54256.71,6,0.0142,Ativo
505105,18849,105,3,2020-03-01,103847.34,12,0.0124,Ativo
505106,18886,106,3,2025-09-04,75834.50,36,0.0193,Quitado
505107,18923,107,3,2026-09-11,43733.27,18,0.0177,Em atraso
505108,18960,108,3,2022-12-24,34599.26,18,0.0196,Quitado
505109,18997,109,4,2021-06-30,73481.74,12,0.0365,Em atraso
505110,19034,110,4,2024-10-06,73427.10,48,0.0272,Ativo
505111,19071,111,4,2021-01-02,18139.43,60,0.0222,Em atraso
505112,19108,112,4,2024-05-14,82666.38,12,0.0233,Em atraso
505113,19145,113,4,2026-01-07,111214.94,18,0.0158,Quitado
505114,19182,114,3,2023-05-10,102104.11,36,0.0436,Ativo
505115,19219,115,3,2021-10-12,102113.43,60,0.0389,Quitado
505116,19256,116,4,2023-12-22,111779.01,12,0.0205,Ativo
505117,19293,117,4,2021-12-02,75706.97,60,0.0203,Em atraso
505118,19330,118,4,2020-05-06,87406.80,18,0.0169,Ativo
505119,19367,119,4,2024-06-25,66681.34,60,0.0090,Ativo
505120,19404,120,4,2021-12-28,35933.56,6,0.0237,Em atraso
505121,19441,101,3,2022-12-18,103049.69,6,0.0274,Em atraso
505122,19478,102,3,2025-12-30,113482.53,24,0.0419,Ativo
505123,19515,103,3,2021-01-28,81973.94,48,0.0430,Em atraso
505124,19552,104,4,2023-12-07,5710.14,48,0.0260,Ativo
505125,19589,105,4,2022-09-13,100784.36,24,0.0252,Em atraso
505126,19626,106,3,2026-04-23,112336.80,18,0.0399,Ativo
505127,19663,107,4,2026-03-17,110838.01,60,0.0233,Ativo
505128,19700,108,4,2026-03-17,86368.21,6,0.0105,Em atraso
505129,19737,109,3,2026-02-15,52606.73,48,0.0399,Ativo
505130,19774,110,4,2021-05-05,66272.62,60,0.0092,Ativo
505131,19811,111,4,2026-11-01,113135.15,24,0.0388,Ativo
505132,19848,112,4,2026-09-07,92129.85,24,0.0402,Ativo
505133,19885,113,4,2025-10-05,62759.58,60,0.0168,Ativo
505134,19922,114,3,2025-06-22,9517.53,6,0.0425,Ativo
505135,19959,115,4,2023-04-09,108728.12,36,0.0092,Ativo
505136,19996,116,3,2025-02-25,52650.39,24,0.0093,Em atraso
505137,20033,117,3,2020-03-08,21112.87,6,0.0090,Quitado
505138,20070,118,4,2022-08-11,67038.00,36,0.0396,Em atraso
505139,20107,119,3,2021-09-06,99154.68,6,0.0368,Ativo
505140,20144,120,4,2020-10-02,2676.70,12,0.0349,Quitado
505141,20181,101,4,2025-12-24,78931.23,24,0.0103,Ativo
505142,20218,102,4,2023-04-20,54541.41,18,0.0258,Ativo
505143,20255,103,4,2020-01-12,85988.89,12,0.0170,Em atraso
505144,20292,104,4,2020-04-25,46892.80,36,0.0205,Quitado
505145,20329,105,3,2020-03-01,31329.11,60,0.0261,Ativo
505146,20366,106,3,2020-10-30,67665.51,6,0.0272,Quitado
505147,20403,107,3,2022-06-06,66889.96,6,0.0123,Quitado
505148,20440,108,3,2022-08-31,104953.13,24,0.0346,Ativo
505149,20477,109,4,2022-12-31,105413.34,48,0.0330,Em atraso
505150,20514,110,3,2021-03-19,37355.36,36,0.0257,Ativo
505151,20551,111,4,2025-12-13,9338.59,6,0.0251,Ativo
505152,20588,112,4,2020-11-03,50703.23,18,0.0355,Em atraso
505153,20625,113,4,2020-04-11,60113.15,36,0.0363,Ativo
505154,20662,114,4,2021-02-24,36427.77,60,0.0311,Em atraso
505155,20699,115,3,2021-11-19,40060.75,24,0.0429,Em atraso
505156,20736,116,4,2022-04-08,7587.94,36,0.0273,Quitado
505157,20773,117,3,2026-01-12,48697.86,6,0.0170,Ativo
505158,20810,118,3,2024-11-27,28323.28,24,0.0233,Quitado
505159,20847,119,3,2025-05-25,17139.06,60,0.0434,Quitado
505160,20884,120,4,2023-11-09,86247.10,6,0.0164,Quitado
505161,20921,101,3,2026-09-13,30981.84,18,0.0111,Quitado
505162,20958,102,3,2023-02-22,10045.61,36,0.0108,Em atraso
505163,20995,103,3,2021-09-02,31811.58,24,0.0266,Quitado
505164,21032,104,3,2026-01-16,40298.79,6,0.0144,Ativo
505165,21069,105,4,2023-09-11,115217.19,6,0.0427,Ativo
505166,21106,106,3,2024-08-30,73288.58,18,0.0302,Quitado
505167,21143,107,3,2024-06-13,54958.18,60,0.0411,Ativo
505168,21180,108,4,2022-10-10,30309.96,18,0.0166,Quitado
505169,21217,109,3,2020-06-05,44673.72,6,0.0161,Ativo
505170,21254,110,3,2022-02-15,26750.61,24,0.0163,Quitado
505171,21291,111,4,2023-01-14,37274.31,60,0.0292,Ativo
505172,21328,112,3,2023-06-01,115954.71,18,0.0263,Quitado
505173,21365,113,4,2023-10-16,89906.64,6,0.0206,Ativo
505174,21402,114,4,2024-08-29,7636.64,60,0.0338,Quitado
505175,21439,115,3,2020-09-21,106132.39,36,0.0142,Ativo
505176,21476,116,3,2022-08-10,23359.95,24,0.0209,Quitado
505177,21513,117,3,2025-01-15,14711.52,24,0.0341,Quitado
505178,21550,118,4,2024-06-18,59347.59,18,0.0289,Em atraso
505179,21587,119,3,2024-08-30,26130.59,6,0.0376,Ativo
505180,21624,120,3,2023-01-24,20638.62,24,0.0326,Ativo
505181,21661,101,4,2023-02-23,42766.96,60,0.0400,Ativo
505182,21698,102,3,2023-04-15,103357.34,18,0.0129,Quitado
505183,21735,103,4,2022-03-04,65329.19,36,0.0185,Ativo
505184,21772,104,3,2020-04-14,45610.36,18,0.0311,Ativo
505185,21809,105,4,2020-07-22,16964.62,6,0.0328,Ativo
505186,21846,106,3,2020-11-22,67277.13,36,0.0109,Em atraso
505187,21883,107,3,2020-06-25,54174.39,36,0.0274,Em atraso
505188,21920,108,3,2026-03-29,60709.77,60,0.0272,Em atraso
505189,21957,109,4,2026-06-01,83426.83,6,0.0165,Ativo
505190,21994,110,4,2021-06-13,50107.57,24,0.0224,Ativo
505191,22031,111,4,2023-11-28,88109.64,18,0.0275,Ativo
505192,22068,112,4,2026-12-16,88082.06,48,0.0112,Ativo
505193,22105,113,3,2025-03-21,44211.62,12,0.0324,Ativo
505194,22142,114,4,2022-10-30,48678.04,48,0.0264,Ativo
505195,22179,115,4,2025-06-26,17874.47,36,0.0305,Ativo
505196,22216,116,3,2021-01-28,43866.30,6,0.0090,Quitado
505197,22253,117,3,2022-11-22,115705.35,18,0.0395,Ativo
505198,22290,118,4,2023-11-23,78273.69,6,0.0342,Ativo
505199,22327,119,4,2020-01-05,107490.82,48,0.0350,Em atraso
505200,22364,120,3,2020-04-26,85666.07,48,0.0426,Em atraso
505201,22401,101,4,2023-04-27,117702.76,18,0.0337,Ativo
505202,22438,102,4,2021-09-04,92449.86,48,0.0114,Ativo
505203,22475,103,4,2024-07-17,3936.89,18,0.0284,Ativo
505204,22512,104,4,2025-11-24,45207.71,12,0.0322,Em atraso
505205,22549,105,4,2026-04-25,68174.56,24,0.0205,Ativo
505206,22586,106,3,2026-07-07,59034.06,36,0.0222,Quitado
505207,22623,107,4,2022-05-03,64508.42,60,0.0179,Quitado
505208,22660,108,4,2022-11-26,88186.01,36,0.0244,Ativo
505209,22697,109,3,2026-01-03,41722.50,24,0.0158,Ativo
505210,22734,110,4,2025-02-20,73315.39,18,0.0340,Quitado
505211,22771,111,3,2026-03-17,43867.54,24,0.0194,Quitado
505212,22808,112,4,2020-07-17,102297.38,6,0.0110,Ativo
505213,22845,113,4,2023-09-12,5721.94,48,0.0406,Quitado
505214,22882,114,4,2024-08-31,32421.53,12,0.0128,Em atraso
505215,22919,115,4,2023-05-05,19779.13,12,0.0395,Ativo
505216,22956,116,3,2026-06-01,74460.62,18,0.0389,Ativo
505217,22993,117,4,2020-02-09,110151.95,24,0.0388,Ativo
505218,23030,118,4,2023-07-21,60883.16,12,0.0300,Quitado
505219,23067,119,4,2025-07-13,106534.59,24,0.0169,Em atraso
505220,23104,120,4,2024-08-28,29225.04,60,0.0157,Em atraso
505221,23141,101,3,2022-02-13,3112.87,12,0.0336,Ativo
505222,23178,102,3,2021-06-22,21385.95,48,0.0299,Ativo
505223,23215,103,3,2021-11-16,27063.23,18,0.0366,Ativo
505224,23252,104,4,2021-01-16,4366.25,6,0.0168,Quitado
505225,23289,105,3,2021-12-01,28031.40,48,0.0319,Ativo
505226,23326,106,3,2026-02-27,14709.96,36,0.0281,Em atraso
505227,23363,107,4,2022-11-18,90731.03,24,0.0122,Quitado
505228,23400,108,4,2022-01-12,63669.30,36,0.0426,Ativo
505229,23437,109,4,2025-07-25,18553.17,6,0.0283,Quitado
505230,23474,110,4,2022-02-21,83856.65,18,0.0408,Em atraso
505231,23511,111,4,2021-01-08,6827.04,36,0.0277,Ativo
505232,23548,112,3,2024-09-30,108899.39,18,0.0326,Ativo
505233,23585,113,3,2026-01-15,94122.84,36,0.0359,Quitado
505234,23622,114,4,2020-06-17,74363.30,6,0.0251,Ativo
505235,23659,115,3,2021-09-27,55737.15,48,0.0418,Ativo
505236,23696,116,3,2024-11-22,85960.12,48,0.0294,Ativo
505237,23733,117,4,2025-09-13,5251.62,12,0.0420,Ativo
505238,23770,118,3,2021-04-14,7804.96,18,0.0407,Ativo
505239,23807,119,4,2025-11-16,95805.44,18,0.0410,Quitado
505240,23844,120,3,2021-08-07,109239.12,18,0.0397,Em atraso
505241,23881,101,4,2024-03-08,3472.42,24,0.0261,Ativo
505242,23918,102,4,2022-07-02,16483.94,24,0.0363,Em atraso
505243,23955,103,3,2026-07-15,94883.03,6,0.0109,Em atraso
505244,23992,104,4,2026-03-23,28141.34,36,0.0103,Quitado
505245,24029,105,4,2020-09-24,22982.38,6,0.0426,Ativo
505246,24066,106,3,2025-03-19,77306.71,18,0.0336,Em atraso
505247,24103,107,3,2020-05-24,44564.37,24,0.0417,Quitado
505248,24140,108,3,2026-01-28,101809.66,6,0.0259,Em atraso
505249,24177,109,3,2023-12-24,29972.98,48,0.0154,Em atraso
505250,24214,110,3,2022-03-14,20848.39,48,0.0408,Ativo
505251,24251,111,4,2026-06-12,90111.09,60,0.0408,Ativo
505252,24288,112,3,2022-01-31,45033.18,60,0.0268,Quitado
505253,24325,113,3,2020-03-02,111647.58,60,0.0171,Ativo
505254,24362,114,4,2025-04-10,53604.70,6,0.0127,Quitado
505255,24399,115,3,2021-03-06,43063.31,12,0.0352,Em atraso
505256,24436,116,4,2021-05-23,15342.84,12,0.0287,Quitado
505257,24473,117,3,2025-10-14,66926.54,36,0.0165,Quitado
505258,24510,118,3,2026-08-24,8431.40,48,0.0318,Em atraso
505259,24547,119,4,2021-03-14,61538.51,60,0.0116,Em atraso
505260,24584,120,3,2026-11-27,90294.69,6,0.0375,Ativo
505261,24621,101,4,2021-09-01,45839.76,6,0.0389,Quitado
505262,24658,102,4,2020-02-21,60171.25,18,0.0101,Ativo
505263,24695,103,4,2026-04-18,118217.80,36,0.0300,Quitado
505264,24732,104,3,2023-10-14,19940.58,36,0.0106,Em atraso
505265,24769,105,3,2020-07-07,95606.79,36,0.0404,Ativo
505266,24806,106,4,2026-06-05,50468.46,24,0.0319,Ativo
505267,24843,107,3,2025-11-29,41019.81,24,0.0156,Ativo
505268,24880,108,3,2025-10-29,87486.33,60,0.0388,Ativo
505269,24917,109,3,2022-11-06,41404.40,60,0.0207,Quitado
505270,24954,110,3,2024-02-18,39770.64,36,0.0427,Ativo
505271,24991,111,4,2020-02-06,7461.95,24,0.0349,Em atraso
505272,25028,112,3,2020-11-08,103137.47,48,0.0143,Em atraso
505273,25065,113,3,2022-06-07,58821.62,12,0.0238,Ativo
505274,25102,114,4,2024-12-05,63518.29,18,0.0386,Ativo
505275,25139,115,4,2026-11-15,64709.30,48,0.0393,Ativo
505276,25176,116,4,2024-12-24,101132.40,48,0.0098,Ativo
505277,25213,117,4,2026-01-30,34002.39,36,0.0277,Ativo
505278,25250,118,3,2026-07-14,44521.68,12,0.0223,Ativo
505279,25287,119,3,2020-01-13,103310.90,36,0.0226,Em atraso
505280,25324,120,4,2021-11-09,2963.17,12,0.0381,Ativo
505281,25361,101,3,2024-12-21,91475.57,48,0.0370,Quitado
505282,25398,102,4,2025-08-29,99525.37,12,0.0393,Ativo
505283,25435,103,4,2021-05-20,46623.60,6,0.0319,Quitado
505284,25472,104,4,2024-10-28,31783.58,48,0.0331,Quitado
505285,25509,105,3,2022-04-29,28672.57,12,0.0298,Ativo
505286,25546,106,4,2020-11-25,49960.13,12,0.0159,Ativo
505287,25583,107,3,2025-06-11,17923.36,24,0.0320,Ativo
505288,25620,108,3,2024-01-11,93004.98,24,0.0163,Ativo
505289,25657,109,4,2026-07-25,37132.39,48,0.0367,Quitado
505290,25694,110,4,2026-07-21,40882.41,36,0.0269,Quitado
505291,25731,111,4,2022-07-19,9204.12,12,0.0428,Ativo
505292,25768,112,3,2021-06-13,25079.40,18,0.0298,Em atraso
505293,25805,113,3,2023-11-30,92394.21,18,0.0398,Em atraso
505294,25842,114,3,2020-05-16,7101.28,24,0.0158,Ativo
505295,25879,115,4,2022-05-27,3664.09,24,0.0261,Em atraso
505296,25916,116,4,2020-11-21,6470.31,48,0.0094,Quitado
505297,25953,117,4,2021-06-02,35577.49,24,0.0388,Quitado
505298,25990,118,4,2021-04-12,9492.88,12,0.0147,Ativo
505299,26027,119,3,2022-02-04,75879.60,24,0.0095,Em atraso
505300,26064,120,4,2021-11-21,47810.78,60,0.0198,Ativo
505301,26101,101,4,2020-05-26,108649.50,60,0.0413,Ativo
505302,26138,102,4,2023-12-26,13502.39,36,0.0256,Quitado
505303,26175,103,3,2023-07-04,112666.41,60,0.0300,Ativo
505304,26212,104,3,2024-07-26,116249.20,24,0.0094,Quitado
505305,26249,105,4,2025-05-12,39380.46,60,0.0113,Quitado
505306,26286,106,4,2021-07-26,61833.47,48,0.0174,Ativo
505307,26323,107,4,2023-03-12,106628.56,48,0.0352,Quitado
505308,26360,108,4,2024-06-07,58982.49,18,0.0323,Ativo
505309,26397,109,3,2025-05-03,7986.06,24,0.0212,Ativo
505310,26434,110,3,2024-12-25,8325.22,24,0.0395,Ativo
505311,26471,111,4,2023-09-10,70394.69,48,0.0235,Quitado
505312,26508,112,3,2025-02-03,39976.79,12,0.0251,Quitado
505313,26545,113,3,2024-08-23,44457.58,36,0.0121,Em atraso
505314,26582,114,3,2023-07-07,3016.62,60,0.0306,Ativo
505315,26619,115,3,2024-04-04,47541.85,12,0.0370,Quitado
505316,26656,116,4,2026-12-09,61875.67,6,0.0159,Ativo
505317,26693,117,3,2025-02-11,117579.44,24,0.0378,Ativo
505318,26730,118,3,2026-02-21,62398.51,18,0.0236,Quitado
505319,26767,119,4,2026-01-20,101206.85,6,0.0439,Ativo
505320,26804,120,3,2026-09-25,1095.84,48,0.0277,Em atraso
505321,26841,101,4,2022-09-28,82634.30,36,0.0118,Ativo
505322,26878,102,3,2022-11-22,33853.02,18,0.0118,Em atraso
505323,26915,103,3,2023-10-08,42385.09,36,0.0234,Ativo
505324,26952,104,4,2021-02-26,37110.34,18,0.0292,Ativo
505325,26989,105,3,2025-10-04,82795.63,12,0.0432,Ativo
505326,27026,106,4,2020-01-25,73280.53,36,0.0356,Quitado
505327,27063,107,3,2025-08-29,87916.88,12,0.0092,Quitado
505328,27100,108,4,2021-04-14,47919.24,6,0.0355,Ativo
505329,27137,109,3,2024-03-06,95207.77,18,0.0312,Ativo
505330,27174,110,3,2023-06-19,88914.10,60,0.0354,Em atraso
505331,27211,111,3,2025-01-27,68161.24,12,0.0222,Quitado
505332,27248,112,3,2022-01-04,113707.87,18,0.0107,Ativo
505333,27285,113,3,2022-10-01,49753.53,18,0.0218,Ativo
505334,27322,114,4,2025-07-03,55321.48,36,0.0302,Quitado
505335,27359,115,4,2021-05-09,40357.30,36,0.0303,Em atraso
505336,27396,116,3,2024-05-24,105692.49,18,0.0250,Ativo
505337,27433,117,4,2025-05-06,44509.29,60,0.0347,Em atraso
505338,27470,118,3,2024-04-19,7594.52,48,0.0278,Quitado
505339,27507,119,4,2020-03-20,46673.05,48,0.0433,Em atraso
505340,27544,120,4,2026-12-14,26153.51,24,0.0395,Em atraso
505341,27581,101,4,2026-10-28,62887.50,6,0.0224,Quitado
505342,27618,102,3,2025-09-01,72726.12,48,0.0147,Quitado
505343,27655,103,3,2020-07-25,87941.72,36,0.0243,Ativo
505344,27692,104,4,2020-11-19,28656.19,6,0.0154,Ativo
505345,27729,105,4,2026-04-16,25466.85,60,0.0328,Ativo
505346,27766,106,4,2021-01-31,62174.70,48,0.0282,Ativo
505347,27803,107,3,2022-09-23,75085.57,60,0.0416,Quitado
505348,27840,108,3,2024-03-29,118458.86,18,0.0354,Ativo
505349,27877,109,3,2026-10-22,57509.79,60,0.0163,Ativo
505350,27914,110,3,2025-07-19,53616.15,6,0.0289,Em atraso
505351,27951,111,4,2023-02-21,115227.26,6,0.0271,Em atraso
505352,27988,112,4,2022-01-13,9108.59,6,0.0147,Ativo
505353,28025,113,4,2021-07-22,20167.63,24,0.0098,Ativo
505354,28062,114,4,2021-06-05,57883.28,6,0.0287,Em atraso
505355,28099,115,3,2023-06-18,61488.65,36,0.0198,Ativo
505356,28136,116,3,2022-04-09,87224.42,18,0.0193,Ativo
505357,28173,117,3,2022-05-30,90373.11,6,0.0353,Em atraso
505358,28210,118,3,2025-03-16,80092.78,48,0.0207,Quitado
505359,28247,119,3,2026-02-19,111477.14,48,0.0163,Quitado
505360,28284,120,3,2024-12-05,34468.04,60,0.0343,Ativo
505361,28321,101,4,2025-12-22,9420.49,48,0.0266,Quitado
505362,28358,102,3,2025-03-08,98959.66,18,0.0243,Ativo
505363,28395,103,3,2023-05-22,74459.47,18,0.0260,Ativo
505364,28432,104,3,2022-11-18,104702.02,6,0.0234,Quitado
505365,28469,105,4,2022-01-16,94233.10,6,0.0293,Ativo
505366,28506,106,4,2021-02-11,83299.22,12,0.0364,Em atraso
505367,28543,107,4,2021-08-24,44223.10,60,0.0138,Em atraso
505368,28580,108,4,2020-09-28,58335.49,24,0.0348,Em atraso
505369,28617,109,4,2023-06-29,84318.45,48,0.0090,Em atraso
505370,28654,110,3,2025-10-06,45716.49,48,0.0288,Quitado
505371,28691,111,3,2024-06-01,97624.99,24,0.0117,Ativo
505372,28728,112,4,2022-08-31,37857.37,36,0.0368,Quitado
505373,28765,113,4,2026-08-18,108410.80,12,0.0390,Ativo
505374,28802,114,4,2021-06-12,14483.17,24,0.0260,Quitado
505375,28839,115,3,2022-08-06,89827.96,36,0.0139,Ativo
505376,28876,116,4,2024-01-24,52557.04,48,0.0111,Ativo
505377,28913,117,3,2020-12-19,81801.23,60,0.0250,Ativo
505378,28950,118,3,2025-06-11,42602.13,18,0.0196,Ativo
505379,28987,119,4,2020-03-17,22224.49,60,0.0399,Em atraso
505380,29024,120,4,2021-04-15,95432.57,48,0.0204,Quitado
505381,29061,101,3,2020-06-05,33355.22,18,0.0191,Ativo
505382,29098,102,4,2026-05-28,16059.31,60,0.0331,Ativo
505383,29135,103,3,2025-07-31,31048.07,48,0.0162,Quitado
505384,29172,104,3,2025-03-18,59286.39,18,0.0429,Em atraso
505385,29209,105,3,2024-12-31,53217.73,12,0.0375,Quitado
505386,29246,106,3,2022-09-02,94263.22,12,0.0232,Em atraso
505387,29283,107,4,2021-12-23,115672.03,18,0.0371,Quitado
505388,29320,108,4,2022-10-17,47008.55,36,0.0274,Ativo
505389,29357,109,3,2024-10-29,99205.77,48,0.0107,Ativo
505390,29394,110,4,2022-07-10,116671.83,6,0.0361,Ativo
505391,29431,111,3,2022-08-25,82595.85,48,0.0228,Quitado
505392,29468,112,3,2026-07-16,5047.36,6,0.0296,Ativo
505393,29505,113,3,2025-09-24,18888.50,24,0.0429,Em atraso
505394,29542,114,3,2020-05-23,117607.11,18,0.0258,Quitado
505395,29579,115,3,2021-04-28,62119.01,48,0.0369,Quitado
505396,29616,116,4,2022-12-05,108067.64,6,0.0438,Ativo
505397,29653,117,4,2026-03-06,25354.80,24,0.0344,Quitado
505398,29690,118,3,2025-12-24,45256.89,12,0.0326,Em atraso
505399,29727,119,3,2020-02-21,50702.29,12,0.0368,Quitado
505400,29764,120,4,2022-10-03,109796.38,6,0.0212,Ativo
505401,29801,101,4,2022-09-01,79668.31,24,0.0329,Em atraso
505402,29838,102,4,2020-05-09,112864.41,18,0.0230,Ativo
505403,29875,103,3,2023-01-08,26016.61,36,0.0376,Em atraso
505404,29912,104,4,2024-06-08,40056.00,12,0.0385,Ativo
505405,29949,105,3,2022-08-02,84010.08,24,0.0178,Quitado
505406,29986,106,4,2020-12-03,116105.17,48,0.0202,Em atraso
505407,10023,107,3,2022-06-25,39679.39,12,0.0248,Quitado
505408,10060,108,4,2023-03-24,105985.01,6,0.0231,Em atraso
505409,10097,109,4,2022-06-22,52508.59,60,0.0281,Em atraso
505410,10134,110,3,2024-06-02,96651.46,12,0.0357,Em atraso
505411,10171,111,4,2021-11-08,49678.32,18,0.0348,Ativo
505412,10208,112,4,2024-05-20,35446.20,6,0.0136,Ativo
505413,10245,113,3,2021-09-27,21757.33,36,0.0388,Em atraso
505414,10282,114,3,2023-10-05,90924.31,60,0.0118,Ativo
505415,10319,115,3,2023-01-02,87482.75,48,0.0196,Ativo
505416,10356,116,3,2025-04-16,4622.41,6,0.0116,Ativo
505417,10393,117,3,2022-10-23,58019.94,36,0.0406,Quitado
505418,10430,118,3,2021-11-19,35032.87,36,0.0201,Ativo
505419,10467,119,3,2021-05-31,45842.45,36,0.0193,Ativo
505420,10504,120,3,2022-06-22,55799.65,12,0.0197,Ativo
505421,10541,101,3,2024-09-19,4122.69,12,0.0430,Ativo
505422,10578,102,3,2021-06-30,63901.47,6,0.0157,Em atraso
